,0,date
0,0.016666666666666666,2014-09-12
1,0.03666666666666667,2014-09-19
2,0.24333333333333335,2014-09-26
3,0.07666666666666666,2014-09-30
4,0.11,2014-10-10
5,0.05,2014-10-17
6,0.03,2014-10-24
7,0.5566666666666666,2014-10-31
8,0.02666666666666667,2014-11-07
9,0.07,2014-11-14
10,0.06333333333333334,2014-11-21
11,0.06666666666666667,2014-11-28
12,0.10666666666666667,2014-12-05
13,0.05,2014-12-12
14,0.0,2014-12-19
15,0.06,2014-12-26
16,0.06333333333333334,2014-12-31
17,0.05333333333333334,2015-01-09
18,0.21333333333333335,2015-01-16
19,0.30666666666666664,2015-01-23
20,0.01,2015-01-30
21,0.03,2015-02-06
22,0.30333333333333334,2015-02-13
23,0.33666666666666667,2015-02-17
24,0.26,2015-02-27
25,0.02,2015-03-06
26,0.08,2015-03-13
27,0.023333333333333334,2015-03-20
28,0.0033333333333333335,2015-03-27
29,0.016666666666666666,2015-04-03
30,0.0,2015-04-10
31,0.0,2015-04-17
32,0.18,2015-04-24
33,0.03333333333333333,2015-04-30
34,0.03,2015-05-08
35,0.06333333333333334,2015-05-15
36,0.44666666666666666,2015-05-22
37,0.0,2015-05-29
38,0.09666666666666666,2015-06-05
39,0.02666666666666667,2015-06-12
40,0.0033333333333333335,2015-06-19
41,0.03,2015-06-26
42,0.006666666666666667,2015-07-03
43,0.1,2015-07-10
44,0.07333333333333333,2015-07-17
45,0.28,2015-07-24
46,0.14666666666666667,2015-07-31
47,0.16666666666666666,2015-08-07
48,0.056666666666666664,2015-08-14
49,0.0,2015-08-21
50,0.02666666666666667,2015-08-28
51,0.07,2015-09-02
52,0.11,2015-09-11
53,0.09,2015-09-18
54,0.05,2015-09-25
55,0.023333333333333334,2015-09-30
56,0.43333333333333335,2015-10-09
57,0.013333333333333334,2015-10-16
58,0.013333333333333334,2015-10-23
59,0.006666666666666667,2015-10-30
60,0.38666666666666666,2015-11-06
61,0.0033333333333333335,2015-11-13
62,0.05333333333333334,2015-11-20
63,0.01,2015-11-27
64,0.12333333333333334,2015-12-04
65,0.03666666666666667,2015-12-11
66,0.22,2015-12-18
67,0.056666666666666664,2015-12-25
68,0.013333333333333334,2015-12-31
69,0.05333333333333334,2016-01-08
70,0.0033333333333333335,2016-01-15
71,0.013333333333333334,2016-01-22
72,0.01,2016-01-29
73,0.13333333333333333,2016-02-05
74,0.4266666666666667,2016-02-19
75,0.0,2016-02-26
76,0.5,2016-03-04
77,0.01,2016-03-11
78,0.3433333333333333,2016-03-18
79,0.0033333333333333335,2016-03-25
80,0.1,2016-04-01
81,0.02666666666666667,2016-04-08
82,0.08333333333333333,2016-04-15
83,0.03,2016-04-22
84,0.08666666666666667,2016-04-29
85,0.06333333333333334,2016-05-06
86,0.06333333333333334,2016-05-13
87,0.043333333333333335,2016-05-20
88,0.07666666666666666,2016-05-27
89,0.7133333333333334,2016-06-03
90,0.06,2016-06-08
91,0.25333333333333335,2016-06-17
92,0.04,2016-06-24
93,0.22666666666666666,2016-07-01
94,0.043333333333333335,2016-07-08
95,0.05333333333333334,2016-07-15
96,0.013333333333333334,2016-07-22
97,0.043333333333333335,2016-07-29
98,0.09333333333333334,2016-08-05
99,0.23666666666666666,2016-08-12
100,0.06666666666666667,2016-08-19
101,0.04,2016-08-26
102,0.04666666666666667,2016-09-02
103,0.07,2016-09-09
104,0.016666666666666666,2016-09-14
105,0.12,2016-09-23
106,0.17,2016-09-30
107,0.19333333333333333,2016-10-14
108,0.31333333333333335,2016-10-21
109,0.023333333333333334,2016-10-28
110,0.03666666666666667,2016-11-04
111,0.27,2016-11-11
112,0.04,2016-11-18
113,0.12333333333333334,2016-11-25
114,0.03,2016-12-02
115,0.056666666666666664,2016-12-09
116,0.05,2016-12-16
117,0.04666666666666667,2016-12-23
118,0.09333333333333334,2016-12-30
119,0.2966666666666667,2017-01-06
120,0.07,2017-01-13
121,0.11333333333333333,2017-01-20
122,0.14,2017-01-26
123,0.07666666666666666,2017-02-03
124,0.22666666666666666,2017-02-10
125,0.03666666666666667,2017-02-17
126,0.056666666666666664,2017-02-24
127,0.03666666666666667,2017-03-03
128,0.04,2017-03-10
129,0.05,2017-03-17
130,0.15,2017-03-24
131,0.056666666666666664,2017-03-31
132,0.30666666666666664,2017-04-07
133,0.056666666666666664,2017-04-14
134,0.09666666666666666,2017-04-21
135,0.07666666666666666,2017-04-28
136,0.016666666666666666,2017-05-05
137,0.13333333333333333,2017-05-12
138,0.09333333333333334,2017-05-19
139,0.21666666666666667,2017-05-26
140,0.09,2017-06-02
141,0.22,2017-06-09
142,0.18333333333333332,2017-06-16
143,0.10666666666666667,2017-06-23
144,0.043333333333333335,2017-06-30
145,0.06333333333333334,2017-07-07
146,0.06333333333333334,2017-07-14
147,0.20333333333333334,2017-07-21
148,0.06666666666666667,2017-07-28
149,0.07666666666666666,2017-08-04
150,0.08333333333333333,2017-08-11
151,0.15333333333333332,2017-08-18
152,0.18333333333333332,2017-08-25
153,0.06666666666666667,2017-09-01
154,0.056666666666666664,2017-09-08
155,0.06666666666666667,2017-09-15
156,0.05333333333333334,2017-09-22
157,0.07666666666666666,2017-09-29
158,0.15666666666666668,2017-10-13
159,0.07666666666666666,2017-10-20
160,0.14333333333333334,2017-10-27
161,0.06,2017-11-03
162,0.15666666666666668,2017-11-10
163,0.06333333333333334,2017-11-17
164,0.09,2017-11-24
165,0.07333333333333333,2017-12-01
166,0.08333333333333333,2017-12-08
167,0.08333333333333333,2017-12-15
168,0.19,2017-12-22
169,0.14,2017-12-29
170,0.29,2018-01-05
171,0.07666666666666666,2018-01-12
172,0.22,2018-01-19
173,0.09666666666666666,2018-01-26
174,0.03666666666666667,2018-02-02
175,0.01,2018-02-09
176,0.05,2018-02-14
177,0.13,2018-02-23
178,0.12,2018-03-02
179,0.24666666666666667,2018-03-09
180,0.02,2018-03-16
181,0.01,2018-03-23
182,0.14,2018-03-30
183,0.07,2018-04-04
184,0.10666666666666667,2018-04-13
185,0.05333333333333334,2018-04-20
186,0.12333333333333334,2018-04-27
187,0.20333333333333334,2018-05-04
188,0.13,2018-05-11
189,0.12333333333333334,2018-05-18
190,0.006666666666666667,2018-05-25
191,0.04,2018-06-01
192,0.07333333333333333,2018-06-08
193,0.08333333333333333,2018-06-15
194,0.03,2018-06-22
195,0.07333333333333333,2018-06-29
196,0.02,2018-07-06
197,0.27,2018-07-13
198,0.18666666666666668,2018-07-20
199,0.11,2018-07-27
200,0.0033333333333333335,2018-08-03
201,0.24333333333333335,2018-08-10
202,0.0033333333333333335,2018-08-17
203,0.19333333333333333,2018-08-24
204,0.06333333333333334,2018-08-31
205,0.05333333333333334,2018-09-07
206,0.14333333333333334,2018-09-14
207,0.5533333333333333,2018-09-21
208,0.07666666666666666,2018-09-28
209,0.013333333333333334,2018-10-12
210,0.07333333333333333,2018-10-19
211,0.1,2018-10-26
212,0.5133333333333333,2018-11-02
213,0.03,2018-11-09
214,0.08666666666666667,2018-11-16
215,0.0,2018-11-23
216,0.10333333333333333,2018-11-30
217,0.023333333333333334,2018-12-07
218,0.15,2018-12-14
219,0.0033333333333333335,2018-12-21
220,0.06333333333333334,2018-12-28
221,0.21333333333333335,2019-01-04
222,0.17,2019-01-11
223,0.33,2019-01-18
224,0.023333333333333334,2019-01-25
225,0.07333333333333333,2019-02-01
226,0.13666666666666666,2019-02-15
227,0.006666666666666667,2019-02-22
228,0.0033333333333333335,2019-03-01
229,0.0033333333333333335,2019-03-08
230,0.043333333333333335,2019-03-15
231,0.023333333333333334,2019-03-22
232,0.17333333333333334,2019-03-29
233,0.4033333333333333,2019-04-04
234,0.02666666666666667,2019-04-12
235,0.2,2019-04-19
236,0.02666666666666667,2019-04-26
237,0.03333333333333333,2019-04-30
238,0.016666666666666666,2019-05-10
239,0.043333333333333335,2019-05-17
240,0.056666666666666664,2019-05-24
241,0.13333333333333333,2019-05-31
242,0.1,2019-06-06
243,0.19666666666666666,2019-06-14
244,0.44,2019-06-21
245,0.023333333333333334,2019-06-28
246,0.023333333333333334,2019-07-05
247,0.07,2019-07-12
248,0.08333333333333333,2019-07-19
249,0.26,2019-07-26
250,0.02,2019-08-02
251,0.06333333333333334,2019-08-09
252,0.11666666666666667,2019-08-16
253,0.08666666666666667,2019-08-23
254,0.19,2019-08-30
255,0.16333333333333333,2019-09-06
256,0.03,2019-09-12
257,0.043333333333333335,2019-09-20
258,0.04,2019-09-27
259,0.006666666666666667,2019-09-30
260,0.22666666666666666,2019-10-11
261,0.03,2019-10-18
262,0.11,2019-10-25
263,0.07666666666666666,2019-11-01
264,0.08666666666666667,2019-11-08
265,0.05,2019-11-15
266,0.07333333333333333,2019-11-22
267,0.07,2019-11-29
268,0.27666666666666667,2019-12-06
269,0.19,2019-12-13
270,0.03666666666666667,2019-12-20
271,0.16666666666666666,2019-12-27
272,0.15,2020-01-03
273,0.06666666666666667,2020-01-10
274,0.006666666666666667,2020-01-17
275,0.013333333333333334,2020-01-23
276,0.11333333333333333,2020-02-07
277,0.11333333333333333,2020-02-14
278,0.3,2020-02-21
279,0.04666666666666667,2020-02-28
280,0.14,2020-03-06
281,0.023333333333333334,2020-03-13
282,0.04,2020-03-20
283,0.11333333333333333,2020-03-27
284,0.11666666666666667,2020-04-03
285,0.25,2020-04-10
286,0.31,2020-04-17
287,0.016666666666666666,2020-04-24
288,0.2833333333333333,2020-04-30
289,0.29,2020-05-08
290,0.02,2020-05-15
291,0.03333333333333333,2020-05-22
292,0.14333333333333334,2020-05-29
293,0.08666666666666667,2020-06-05
294,0.07666666666666666,2020-06-12
295,0.38666666666666666,2020-06-19
296,0.11333333333333333,2020-06-24
297,0.43333333333333335,2020-07-03
298,0.013333333333333334,2020-07-10
299,0.0,2020-07-17
300,0.006666666666666667,2020-07-24
301,0.11,2020-07-31
302,0.08,2020-08-07
303,0.16666666666666666,2020-08-14
304,0.03666666666666667,2020-08-21
305,0.07333333333333333,2020-08-28
306,0.07333333333333333,2020-09-04
307,0.03333333333333333,2020-09-11
308,0.26666666666666666,2020-09-18
309,0.04,2020-09-25
310,0.09,2020-09-30
311,0.24333333333333335,
