,0,date
0,0.6470149253731343,2017-09-22
1,0.5698365527488856,2017-09-29
2,0.7173590504451038,2017-10-13
3,0.5306725794530672,2017-10-20
4,0.5453205600589536,2017-10-27
5,0.37812041116005873,2017-11-03
6,0.4352596927578639,2017-11-10
7,0.29715950473415875,2017-11-17
8,0.27180232558139533,2017-11-24
9,0.2753623188405797,2017-12-01
10,0.23533671252715424,2017-12-08
11,0.22270426608821403,2017-12-15
12,0.22326589595375723,2017-12-22
13,0.22855082912761354,2017-12-29
14,0.2786177105831533,2018-01-05
15,0.2757379409647228,2018-01-12
16,0.2566498921639109,2018-01-19
17,0.28499641062455133,2018-01-26
18,0.19197707736389685,2018-02-02
19,0.08583690987124463,2018-02-09
20,0.11722659042172981,2018-02-14
21,0.16225875625446748,2018-02-23
22,0.18531717747683535,2018-03-02
23,0.2473271560940841,2018-03-09
24,0.24019957234497505,2018-03-16
25,0.15538132573057734,2018-03-23
26,0.31103202846975087,2018-03-30
27,0.30604982206405695,2018-04-04
28,0.35678749111584934,2018-04-13
29,0.225531914893617,2018-04-20
30,0.24858356940509915,2018-04-27
31,0.28328611898017,2018-05-04
32,0.3635077793493635,2018-05-11
33,0.41130742049469965,2018-05-18
34,0.4148409893992933,2018-05-25
35,0.31966053748231965,2018-06-01
36,0.33286219081272084,2018-06-08
37,0.23413258110014104,2018-06-15
38,0.14507042253521127,2018-06-22
39,0.14637579169598874,2018-06-29
40,0.09992962702322308,2018-07-06
41,0.15411681914144967,2018-07-13
42,0.1518987341772152,2018-07-20
43,0.16982456140350877,2018-07-27
44,0.11781206171107994,2018-08-03
45,0.14165497896213183,2018-08-10
46,0.08549404344779257,2018-08-17
47,0.10504201680672269,2018-08-24
48,0.10854341736694678,2018-08-31
49,0.11064425770308123,2018-09-07
50,0.09993011879804332,2018-09-14
51,0.17889587700908455,2018-09-21
52,0.19678995115143055,2018-09-28
53,0.08507670850767085,2018-10-12
54,0.060584958217270196,2018-10-19
55,0.10236768802228412,2018-10-26
56,0.19763395963813501,2018-11-02
57,0.22129436325678498,2018-11-09
58,0.5059151009046625,2018-11-16
59,0.2720946416144746,2018-11-23
60,0.29117442668519805,2018-11-30
61,0.359277275886032,2018-12-07
62,0.29444444444444445,2018-12-14
63,0.25625,2018-12-21
64,0.23002084781097984,2018-12-28
65,0.2925642807505212,2019-01-04
66,0.4409722222222222,2019-01-11
67,0.4798890429958391,2019-01-18
68,0.4598337950138504,2019-01-25
69,0.3524533517622668,2019-02-01
70,0.6296551724137931,2019-02-15
71,0.8490696071674707,2019-02-22
72,0.9524793388429752,2019-03-01
73,0.9642119752236752,2019-03-08
74,0.9773039889958735,2019-03-15
75,0.9883081155433288,2019-03-22
76,0.9752407152682255,2019-03-29
77,0.9869325997248969,2019-04-04
78,0.9807560137457044,2019-04-12
79,0.9814560439560439,2019-04-19
80,0.8667582417582418,2019-04-26
81,0.7599451303155007,2019-04-30
82,0.51440329218107,2019-05-10
83,0.36874571624400276,2019-05-17
84,0.29266620973269364,2019-05-24
85,0.35660506502395617,2019-05-31
86,0.20095693779904306,2019-06-06
87,0.2563226247436774,2019-06-14
88,0.42173615857826385,2019-06-21
89,0.31489071038251365,2019-06-28
90,0.3717598908594816,2019-07-05
91,0.2491490810074881,2019-07-12
92,0.23349217154526888,2019-07-19
93,0.24642614023144996,2019-07-26
94,0.19442556084296397,2019-08-02
95,0.13985064494229463,2019-08-09
96,0.18237288135593221,2019-08-16
97,0.2469553450608931,2019-08-23
98,0.26860622462787553,2019-08-30
99,0.4769959404600812,2019-09-06
100,0.6466216216216216,2019-09-12
101,0.599594868332208,2019-09-20
102,0.3690958164642375,2019-09-27
103,0.3333333333333333,2019-09-30
104,0.44129554655870445,2019-10-11
105,0.36639676113360325,2019-10-18
106,0.4001349527665317,2019-10-25
107,0.344804318488529,2019-11-01
108,0.354012137559002,2019-11-08
109,0.2383838383838384,2019-11-15
110,0.25117845117845117,2019-11-22
111,0.2543741588156124,2019-11-29
112,0.3243606998654105,2019-12-06
113,0.3940820443846671,2019-12-13
114,0.5359784801613988,2019-12-20
115,0.5080645161290323,2019-12-27
116,0.7212894560107455,2020-01-03
117,0.7686116700201208,2020-01-10
118,0.6601876675603218,2020-01-17
119,0.3947721179624665,2020-01-23
120,0.28045515394912984,2020-02-07
121,0.32262382864792505,2020-02-14
122,0.511690046760187,2020-02-21
123,0.3353373413493654,2020-02-28
124,0.6265865063460254,2020-03-06
125,0.4216144096064043,2020-03-13
126,0.32621747831887926,2020-03-20
127,0.30933333333333335,2020-03-27
128,0.26866666666666666,2020-04-03
129,0.3037974683544304,2020-04-10
130,0.3257828114590273,2020-04-17
131,0.30892143808255657,2020-04-24
132,0.3087159015302728,2020-04-30
133,0.35305851063829785,2020-05-08
134,0.34507978723404253,2020-05-15
135,0.3047808764940239,2020-05-22
136,0.38763297872340424,2020-05-29
137,0.50265604249668,2020-06-05
138,0.47877984084880637,2020-06-12
139,0.5876902713434812,2020-06-19
140,0.5291005291005291,2020-06-24
141,0.7399073461283918,2020-07-03
142,0.9245532759761748,2020-07-10
143,0.830026455026455,2020-07-17
144,0.835635359116022,2020-07-24
145,0.9060773480662984,2020-07-31
146,0.9150552486187845,2020-08-07
147,0.9290144727773949,2020-08-14
148,0.9276361130254996,2020-08-21
149,0.8897312198483804,2020-08-28
150,0.8401102687801516,2020-09-04
151,0.6391184573002755,2020-09-11
152,0.6834482758620689,2020-09-18
153,0.4293590627153687,2020-09-25
154,0.3528198074277854,2020-09-30
155,0.4594222833562586,
