,0,date
0,0.3238805970149254,2017-09-22
1,0.3521545319465082,2017-09-29
2,0.7292284866468842,2017-10-13
3,0.31263858093126384,2017-10-20
4,0.4694178334561533,2017-10-27
5,0.25624082232011747,2017-11-03
6,0.5215801024140454,2017-11-10
7,0.17916970138383104,2017-11-17
8,0.17005813953488372,2017-11-24
9,0.46956521739130436,2017-12-01
10,0.3577118030412744,2017-12-08
11,0.45408532176428057,2017-12-15
12,0.3547687861271676,2017-12-22
13,0.555155010814708,2017-12-29
14,0.8135349172066235,2018-01-05
15,0.4528437724982001,2018-01-12
16,0.36304816678648455,2018-01-19
17,0.5757358219669777,2018-01-26
18,0.1353868194842407,2018-02-02
19,0.05078683834048641,2018-02-09
20,0.23016440314510364,2018-02-14
21,0.7140814867762688,2018-02-23
22,0.8161083392729864,2018-03-02
23,0.8538845331432644,2018-03-09
24,0.3998574483250178,2018-03-16
25,0.1397006414825374,2018-03-23
26,0.5330960854092527,2018-03-30
27,0.46405693950177934,2018-04-04
28,0.47334754797441364,2018-04-13
29,0.17163120567375886,2018-04-20
30,0.3130311614730878,2018-04-27
31,0.46175637393767704,2018-05-04
32,0.6428571428571429,2018-05-11
33,0.5618374558303887,2018-05-18
34,0.4056537102473498,2018-05-25
35,0.20014144271570014,2018-06-01
36,0.2508833922261484,2018-06-08
37,0.17066290550070523,2018-06-15
38,0.1028169014084507,2018-06-22
39,0.4651653764954258,2018-06-29
40,0.20267417311752287,2018-07-06
41,0.6551724137931034,2018-07-13
42,0.6350210970464135,2018-07-20
43,0.6898245614035088,2018-07-27
44,0.12342215988779803,2018-08-03
45,0.45161290322580644,2018-08-10
46,0.11913104414856342,2018-08-17
47,0.2535014005602241,2018-08-24
48,0.2710084033613445,2018-08-31
49,0.2415966386554622,2018-09-07
50,0.3158630328441649,2018-09-14
51,0.8245981830887491,2018-09-21
52,0.5994417306350314,2018-09-28
53,0.07461645746164575,2018-10-12
54,0.08565459610027855,2018-10-19
55,0.729108635097493,2018-10-26
56,0.9443284620737648,2018-11-02
57,0.6687543493389004,2018-11-09
58,0.9255393180236604,2018-11-16
59,0.1336116910229645,2018-11-23
60,0.1674774148714385,2018-11-30
61,0.4718554551772064,2018-12-07
62,0.21041666666666667,2018-12-14
63,0.15347222222222223,2018-12-21
64,0.20013898540653233,2018-12-28
65,0.5698401667824878,2019-01-04
66,0.8347222222222223,2019-01-11
67,0.6310679611650486,2019-01-18
68,0.37257617728531855,2019-01-25
69,0.3178991015894955,2019-02-01
70,0.9220689655172414,2019-02-15
71,0.923501033769814,2019-02-22
72,0.949724517906336,2019-03-01
73,0.48107364074328973,2019-03-08
74,0.5055020632737276,2019-03-15
75,0.8046767537826685,2019-03-22
76,0.4731774415405777,2019-03-29
77,0.9016506189821183,2019-04-04
78,0.4563573883161512,2019-04-12
79,0.47870879120879123,2019-04-19
80,0.09409340659340659,2019-04-26
81,0.10768175582990398,2019-04-30
82,0.15775034293552812,2019-05-10
83,0.2577107607950651,2019-05-17
84,0.135709389993146,2019-05-24
85,0.5010266940451745,2019-05-31
86,0.15311004784688995,2019-06-06
87,0.3820915926179084,2019-06-14
88,0.9302802460697197,2019-06-21
89,0.5341530054644809,2019-06-28
90,0.5552523874488404,2019-07-05
91,0.21102791014295438,2019-07-12
92,0.3287950987066031,2019-07-19
93,0.427501701837985,2019-07-26
94,0.20938137321549966,2019-08-02
95,0.1120162932790224,2019-08-09
96,0.46508474576271186,2019-08-16
97,0.8092016238159675,2019-08-23
98,0.37415426251691475,2019-08-30
99,0.8599458728010826,2019-09-06
100,0.8797297297297297,2019-09-12
101,0.4436191762322755,2019-09-20
102,0.1524966261808367,2019-09-27
103,0.13225371120107962,2019-09-30
104,0.52834008097166,2019-10-11
105,0.2766531713900135,2019-10-18
106,0.3684210526315789,2019-10-25
107,0.33738191632928477,2019-11-01
108,0.3425488873904248,2019-11-08
109,0.16700336700336701,2019-11-15
110,0.3542087542087542,2019-11-22
111,0.3755047106325707,2019-11-29
112,0.7550471063257066,2019-12-06
113,0.7948890383322125,2019-12-13
114,0.8197713517148622,2019-12-20
115,0.4959677419354839,2019-12-27
116,0.8838146406984554,2020-01-03
117,0.7464788732394366,2020-01-10
118,0.3096514745308311,2020-01-17
119,0.13404825737265416,2020-01-23
120,0.19076305220883535,2020-02-07
121,0.6318607764390897,2020-02-14
122,0.8977955911823647,2020-02-21
123,0.14362057448229792,2020-02-28
124,0.7561790247160989,2020-03-06
125,0.2134756504336224,2020-03-13
126,0.16344229486324216,2020-03-20
127,0.4593333333333333,2020-03-27
128,0.40066666666666667,2020-04-03
129,0.5303131245836109,2020-04-10
130,0.475016655562958,2020-04-17
131,0.34620505992010653,2020-04-24
132,0.4031936127744511,2020-04-30
133,0.6389627659574468,2020-05-08
134,0.4946808510638298,2020-05-15
135,0.21713147410358566,2020-05-22
136,0.504654255319149,2020-05-29
137,0.7875166002656042,2020-06-05
138,0.366710875331565,2020-06-12
139,0.657180675049636,2020-06-19
140,0.45171957671957674,2020-06-24
141,0.8438120450033091,2020-07-03
142,0.9589675711449371,2020-07-10
143,0.2056878306878307,2020-07-17
144,0.1484806629834254,2020-07-24
145,0.5476519337016574,2020-07-31
146,0.5897790055248618,2020-08-07
147,0.4514128187456926,2020-08-14
148,0.5044796691936595,2020-08-21
149,0.3680220537560303,2020-08-28
150,0.3425223983459683,2020-09-04
151,0.128099173553719,2020-09-11
152,0.5503448275862068,2020-09-18
153,0.15920055134390076,2020-09-25
154,0.15543328748280605,2020-09-30
155,0.4470426409903714,
